restractid,cat,wac
36047029900,WAC51-60,1204527.0
36047030000,WAC51-60,309337.0
36047030100,WAC51-60,1269181.0
36047030200,WAC51-60,309337.0
36047030300,WAC51-60,985203.0
36047030400,WAC51-60,250876.0
36047030500,WAC51-60,1457392.0
36047030600,WAC51-60,257279.0
36047030700,WAC51-60,1344465.0
36047030800,WAC51-60,141945.0
36047030900,WAC51-60,1279705.0
36047031100,WAC51-60,1431617.0
36047031300,WAC51-60,1587055.0
36047031400,WAC51-60,168121.0
36047031500,WAC51-60,755183.0
36047031701,WAC51-60,1475485.0
36047031702,WAC51-60,1113664.0
36047031900,WAC51-60,1333058.0
36047032100,WAC51-60,1303434.0
36047032300,WAC51-60,1443359.0
36047032500,WAC51-60,563588.0
36047032600,WAC51-60,127848.0
36047032700,WAC51-60,796693.0
36047032800,WAC51-60,118820.0
36047032900,WAC51-60,1440661.0
36047033000,WAC51-60,115369.0
36047033100,WAC51-60,1371103.0
36047033300,WAC51-60,1644913.0
36047033500,WAC51-60,1452707.0
36047033600,WAC51-60,75983.0
36047033700,WAC51-60,1087593.0
36047033900,WAC51-60,1481713.0
36047034000,WAC51-60,117288.0
36047034100,WAC51-60,1481024.0
36047034200,WAC51-60,123920.0
36047034300,WAC51-60,1521570.0
36047034500,WAC51-60,1575719.0
36047034700,WAC51-60,1570284.0
36047034800,WAC51-60,124457.0
36047034900,WAC51-60,1564269.0
36047035000,WAC51-60,144617.0
36047035100,WAC51-60,1034097.0
36047035200,WAC51-60,108250.0
36047035300,WAC51-60,1401687.0
36047035400,WAC51-60,162175.0
36047035500,WAC51-60,1573654.0
36047035601,WAC51-60,146253.0
36047035602,WAC51-60,241461.0
36047035700,WAC51-60,1584304.0
36047035900,WAC51-60,1029287.0
36047036001,WAC51-60,459315.0
36047036002,WAC51-60,949510.0
36047036100,WAC51-60,803420.0
36047036200,WAC51-60,563541.0
36047036300,WAC51-60,896147.0
36047036400,WAC51-60,522709.0
36047036501,WAC51-60,1065075.0
36047036502,WAC51-60,1257852.0
36047036600,WAC51-60,458949.0
36047036700,WAC51-60,1030062.0
36047036900,WAC51-60,971305.0
36047037000,WAC51-60,820061.0
36047037100,WAC51-60,1330627.0
36047037300,WAC51-60,1160286.0
36047037401,WAC51-60,165034.0
36047037402,WAC51-60,143190.0
36047037500,WAC51-60,1150399.0
36047037700,WAC51-60,1169044.0
36047037900,WAC51-60,1152213.0
36047038100,WAC51-60,1216084.0
36047038200,WAC51-60,169793.0
36047038300,WAC51-60,1065240.0
36047038500,WAC51-60,1116522.0
36047038600,WAC51-60,318095.0
36047038700,WAC51-60,1107512.0
36047038800,WAC51-60,144802.0
36047038900,WAC51-60,1177383.0
36047039000,WAC51-60,156022.0
36047039100,WAC51-60,1117681.0
36047039200,WAC51-60,261643.0
36047039300,WAC51-60,1105508.0
36047039400,WAC51-60,164843.0
36047039500,WAC51-60,1109635.0
36047039600,WAC51-60,223836.0
36047039700,WAC51-60,1133755.0
36047039800,WAC51-60,318900.0
36047039900,WAC51-60,1103914.0
36047040000,WAC51-60,370480.0
36047040100,WAC51-60,1169598.0
36047040200,WAC51-60,333015.0
36047040300,WAC51-60,1093501.0
36047040400,WAC51-60,268114.0
36047040500,WAC51-60,951263.0
36047040600,WAC51-60,293596.0
36047040700,WAC51-60,1192581.0
36047040800,WAC51-60,425685.0
36047040900,WAC51-60,1145148.0
36047041000,WAC51-60,298125.0
36047041100,WAC51-60,1080940.0
36047041200,WAC51-60,497263.0
36047041300,WAC51-60,1464264.0
36047041401,WAC51-60,527758.0
36047041402,WAC51-60,237372.0
36047041500,WAC51-60,1319735.0
36047041600,WAC51-60,358022.0
36047041700,WAC51-60,982689.0
36047041800,WAC51-60,680731.0
36047041900,WAC51-60,1160276.0
36047042000,WAC51-60,707755.0
36047042100,WAC51-60,977497.0
36047042200,WAC51-60,367690.0
36047042300,WAC51-60,867475.0
36047042400,WAC51-60,373836.0
36047042500,WAC51-60,1197793.0
36047042600,WAC51-60,501959.0
36047042700,WAC51-60,831049.0
36047042800,WAC51-60,273887.0
36047042900,WAC51-60,1152590.0
36047043000,WAC51-60,480046.0
36047043100,WAC51-60,811889.0
36047043200,WAC51-60,1180085.0
36047043300,WAC51-60,999605.0
36047043400,WAC51-60,544510.0
36047043500,WAC51-60,1346384.0
36047043600,WAC51-60,397593.0
36047043700,WAC51-60,1225530.0
36047043800,WAC51-60,581982.0
36047043900,WAC51-60,750983.0
36047044000,WAC51-60,568292.0
36047044100,WAC51-60,643954.0
36047044200,WAC51-60,316327.0
36047044300,WAC51-60,487664.0
36047044400,WAC51-60,579765.0
36047044500,WAC51-60,507155.0
36047044600,WAC51-60,568464.0
36047044700,WAC51-60,546049.0
36047044800,WAC51-60,348999.0
36047044900,WAC51-60,516084.0
36047045000,WAC51-60,1024405.0
36047045200,WAC51-60,327714.0
36047045300,WAC51-60,549565.0
36047045400,WAC51-60,872886.0
36047045600,WAC51-60,1064995.0
36047045800,WAC51-60,819283.0
36047046000,WAC51-60,1369726.0
36047046201,WAC51-60,1001459.0
36047046202,WAC51-60,1049778.0
36047046400,WAC51-60,1019505.0
36047046800,WAC51-60,528378.0
36047047000,WAC51-60,616136.0
36047047200,WAC51-60,471652.0
36047047400,WAC51-60,567037.0
36047047600,WAC51-60,934126.0
36047047700,WAC51-60,442264.0
36047047800,WAC51-60,1109994.0
36047048000,WAC51-60,1042035.0
36047048100,WAC51-60,391833.0
36047048200,WAC51-60,1124188.0
36047048400,WAC51-60,1007410.0
36047048500,WAC51-60,491034.0
36047048600,WAC51-60,1343528.0
36047048800,WAC51-60,1246008.0
36047048900,WAC51-60,540437.0
36047049000,WAC51-60,886726.0
36047049100,WAC51-60,417511.0
36047049200,WAC51-60,1032053.0
36047049300,WAC51-60,353162.0
36047049400,WAC51-60,1124247.0
36047049500,WAC51-60,353144.0
36047049600,WAC51-60,1274570.0
36047049700,WAC51-60,328691.0
36047049800,WAC51-60,1225976.0
36047049900,WAC51-60,460455.0
36047050000,WAC51-60,1243393.0
36047050100,WAC51-60,344322.0
36047050202,WAC51-60,1288707.0
36047050300,WAC51-60,344052.0
36047050400,WAC51-60,1156416.0
36047050500,WAC51-60,441235.0
36047050600,WAC51-60,1020399.0
36047050700,WAC51-60,421855.0
36047050801,WAC51-60,862254.0
36047050803,WAC51-60,736736.0
36047050804,WAC51-60,767711.0
36047050900,WAC51-60,468437.0
36047051001,WAC51-60,1071315.0
36047051002,WAC51-60,936072.0
36047051100,WAC51-60,462100.0
36047051200,WAC51-60,841399.0
36047051300,WAC51-60,379253.0
36047051400,WAC51-60,1174875.0
36047051500,WAC51-60,404316.0
36047051601,WAC51-60,940384.0
36047051602,WAC51-60,919141.0
36047051700,WAC51-60,397715.0
36047051800,WAC51-60,1100427.0
36047051900,WAC51-60,345012.0
36047052000,WAC51-60,1223620.0
36047052300,WAC51-60,425047.0
36047052500,WAC51-60,401858.0
36047052600,WAC51-60,1128170.0
36047052700,WAC51-60,428205.0
36047052800,WAC51-60,1275554.0
36047052900,WAC51-60,436942.0
36047053000,WAC51-60,1116353.0
36047053100,WAC51-60,570857.0
36047053200,WAC51-60,1427447.0
36047053300,WAC51-60,498310.0
36047053400,WAC51-60,1191172.0
36047053500,WAC51-60,408601.0
36047053700,WAC51-60,1202379.0
36047053800,WAC51-60,1325601.0
36047053900,WAC51-60,1097338.0
36047054200,WAC51-60,915978.0
36047054300,WAC51-60,1208131.0
36047054400,WAC51-60,1205484.0
36047054500,WAC51-60,1128039.0
36047054600,WAC51-60,326684.0
36047054700,WAC51-60,1017756.0
36047054800,WAC51-60,1116949.0
36047054900,WAC51-60,449606.0
36047055000,WAC51-60,966765.0
36047055100,WAC51-60,333805.0
36047055200,WAC51-60,1423229.0
36047055300,WAC51-60,371867.0
36047055400,WAC51-60,1313303.0
36047055500,WAC51-60,378939.0
36047055600,WAC51-60,1236194.0
36047055700,WAC51-60,451663.0
36047055800,WAC51-60,261887.0
36047056000,WAC51-60,327796.0
36047056100,WAC51-60,554585.0
36047056200,WAC51-60,206277.0
36047056300,WAC51-60,798829.0
36047056400,WAC51-60,399078.0
36047056500,WAC51-60,729271.0
36047056600,WAC51-60,227811.0
36047056800,WAC51-60,172828.0
36047056900,WAC51-60,436914.0
36047057000,WAC51-60,127089.0
36047057100,WAC51-60,587583.0
36047057200,WAC51-60,85160.0
36047057300,WAC51-60,633895.0
36047057400,WAC51-60,223099.0
36047057500,WAC51-60,573992.0
36047057600,WAC51-60,190703.0
36047057800,WAC51-60,426572.0
36047057900,WAC51-60,646318.0
36047058000,WAC51-60,1168690.0
36047058200,WAC51-60,748563.0
36047058400,WAC51-60,522462.0
36047058600,WAC51-60,1009717.0
36047058800,WAC51-60,757173.0
36047058900,WAC51-60,1155679.0
36047059000,WAC51-60,718860.0
36047059100,WAC51-60,1532377.0
36047059200,WAC51-60,194034.0
36047059300,WAC51-60,964728.0
36047059401,WAC51-60,130503.0
36047059402,WAC51-60,121729.0
36047059600,WAC51-60,149433.0
36047059800,WAC51-60,42993.0
36047060000,WAC51-60,719471.0
36047060600,WAC51-60,962151.0
36047060800,WAC51-60,577984.0
36047061002,WAC51-60,485069.0
36047061003,WAC51-60,330911.0
36047061004,WAC51-60,386122.0
36047061200,WAC51-60,129939.0
36047061600,WAC51-60,131619.0
36047062000,WAC51-60,132226.0
36047062200,WAC51-60,51938.0
36047062600,WAC51-60,60707.0
36047062800,WAC51-60,85599.0
36047063200,WAC51-60,116269.0
36047063600,WAC51-60,214025.0
36047063800,WAC51-60,408496.0
36047064000,WAC51-60,207157.0
36047064200,WAC51-60,236493.0
36047064400,WAC51-60,214810.0
36047064600,WAC51-60,184969.0
36047064800,WAC51-60,329854.0
36047065000,WAC51-60,351284.0
36047065200,WAC51-60,206210.0
36047065400,WAC51-60,172119.0
36047065600,WAC51-60,182331.0
36047065800,WAC51-60,102586.0
36047066000,WAC51-60,75103.0
36047066200,WAC51-60,130378.0
36047066600,WAC51-60,167031.0
36047067000,WAC51-60,124775.0
36047067200,WAC51-60,309522.0
36047067400,WAC51-60,180982.0
36047067600,WAC51-60,148836.0
36047067800,WAC51-60,129315.0
36047068000,WAC51-60,122400.0
36047068200,WAC51-60,129621.0
36047068600,WAC51-60,113242.0
36047068800,WAC51-60,84789.0
36047069000,WAC51-60,141787.0
36047069200,WAC51-60,70428.0
36047069601,WAC51-60,76530.0
36047069602,WAC51-60,65805.0
36047069800,WAC51-60,90817.0
36047070000,WAC51-60,68845.0
36047070201,WAC51-60,78950.0
36047070202,WAC51-60,108333.0
36047070203,WAC51-60,122510.0
36047070600,WAC51-60,76077.0
36047072000,WAC51-60,87948.0
36047072200,WAC51-60,212396.0
36047072400,WAC51-60,220733.0
36047072600,WAC51-60,333738.0
36047072800,WAC51-60,185408.0
36047073000,WAC51-60,141528.0
36047073200,WAC51-60,133353.0
36047073400,WAC51-60,245390.0
36047073600,WAC51-60,336798.0
36047073800,WAC51-60,334295.0
36047074000,WAC51-60,370446.0
36047074200,WAC51-60,324070.0
36047074400,WAC51-60,345938.0
36047074600,WAC51-60,271928.0
36047074800,WAC51-60,418584.0
36047075000,WAC51-60,518012.0
36047075200,WAC51-60,768706.0
36047075400,WAC51-60,362781.0
36047075600,WAC51-60,379455.0
36047075800,WAC51-60,129069.0
36047076000,WAC51-60,481214.0
36047076200,WAC51-60,1102623.0
36047076400,WAC51-60,558048.0
36047076600,WAC51-60,416611.0
36047076800,WAC51-60,1262659.0
36047077000,WAC51-60,639424.0
36047077200,WAC51-60,456596.0
36047077400,WAC51-60,665183.0
36047077600,WAC51-60,442550.0
36047078000,WAC51-60,487287.0
36047078200,WAC51-60,873719.0
36047078400,WAC51-60,499895.0
36047078600,WAC51-60,847670.0
36047078800,WAC51-60,1450751.0
36047079000,WAC51-60,878596.0
36047079200,WAC51-60,828853.0
36047079400,WAC51-60,1483551.0
36047079601,WAC51-60,808337.0
36047079602,WAC51-60,750291.0
36047079801,WAC51-60,753601.0
36047079802,WAC51-60,1107794.0
36047080000,WAC51-60,1613284.0
36047080200,WAC51-60,1607358.0
36047080400,WAC51-60,1506141.0
36047080600,WAC51-60,1569100.0
36047080800,WAC51-60,694051.0
36047081000,WAC51-60,1561108.0
36047081400,WAC51-60,713639.0
36047081600,WAC51-60,1081971.0
36047081800,WAC51-60,1475311.0
36047082000,WAC51-60,1560759.0
36047082200,WAC51-60,1629600.0
36047082400,WAC51-60,1556865.0
36047082600,WAC51-60,1588831.0
36047082800,WAC51-60,1466218.0
36047083000,WAC51-60,1376016.0
36047083200,WAC51-60,546361.0
36047083400,WAC51-60,475802.0
36047083600,WAC51-60,360713.0
36047083800,WAC51-60,407373.0
36047084000,WAC51-60,454195.0
36047084600,WAC51-60,430654.0
36047084800,WAC51-60,352594.0
36047085000,WAC51-60,341026.0
36047085200,WAC51-60,488202.0
36047085400,WAC51-60,1385193.0
36047085600,WAC51-60,1460843.0
36047085800,WAC51-60,535969.0
36047086000,WAC51-60,517310.0
36047086200,WAC51-60,543920.0
36047086400,WAC51-60,404562.0
36047086600,WAC51-60,491435.0
36047086800,WAC51-60,880818.0
36047087000,WAC51-60,535351.0
36047087200,WAC51-60,453668.0
36047087401,WAC51-60,951315.0
36047087600,WAC51-60,691331.0
36047087800,WAC51-60,1507154.0
36047088000,WAC51-60,1547370.0
36047088200,WAC51-60,1250539.0
36047088400,WAC51-60,1452456.0
36047088600,WAC51-60,314323.0
36047088800,WAC51-60,388311.0
36047089000,WAC51-60,683426.0
36047089200,WAC51-60,1525626.0
36047089400,WAC51-60,1589159.0
36047089600,WAC51-60,1030152.0
36047089800,WAC51-60,1351961.0
36047090000,WAC51-60,1458885.0
36047090200,WAC51-60,558725.0
36047090600,WAC51-60,755150.0
36047090800,WAC51-60,1311281.0
36047091000,WAC51-60,874608.0
36047091200,WAC51-60,659101.0
36047091600,WAC51-60,497258.0
36047091800,WAC51-60,550106.0
36047092000,WAC51-60,905658.0
36047092200,WAC51-60,515134.0
36047092400,WAC51-60,506749.0
36047092800,WAC51-60,382666.0
36047093000,WAC51-60,292809.0
36047093200,WAC51-60,226132.0
36047093400,WAC51-60,311592.0
36047093600,WAC51-60,347018.0
36047093800,WAC51-60,365358.0
36047094401,WAC51-60,129063.0
36047094402,WAC51-60,150009.0
36047094600,WAC51-60,357570.0
36047095000,WAC51-60,149761.0
36047095400,WAC51-60,111482.0
36047095600,WAC51-60,150949.0
36047095800,WAC51-60,136459.0
36047096000,WAC51-60,130188.0
36047096200,WAC51-60,211381.0
36047096400,WAC51-60,239350.0
36047096600,WAC51-60,174559.0
36047096800,WAC51-60,335172.0
36047097000,WAC51-60,344879.0
36047097400,WAC51-60,897339.0
36047098200,WAC51-60,638242.0
36047098400,WAC51-60,195374.0
36047098600,WAC51-60,285460.0
36047098800,WAC51-60,254713.0
36047099000,WAC51-60,197093.0
36047099200,WAC51-60,120261.0
36047099400,WAC51-60,87425.0
36047099600,WAC51-60,139206.0
36047099800,WAC51-60,142367.0
36047100400,WAC51-60,136574.0
36047100600,WAC51-60,113635.0
36047100800,WAC51-60,105999.0
36047101000,WAC51-60,150749.0
36047101200,WAC51-60,175764.0
36047101400,WAC51-60,82650.0
36047101600,WAC51-60,123306.0
36047101800,WAC51-60,79520.0
36047102000,WAC51-60,73623.0
36047102200,WAC51-60,98685.0
36047102400,WAC51-60,89801.0
36047102600,WAC51-60,74087.0
36047102800,WAC51-60,73342.0
36047103400,WAC51-60,81698.0
36047105801,WAC51-60,109829.0
36047105804,WAC51-60,75056.0
36047107000,WAC51-60,114037.0
36047107800,WAC51-60,322183.0
36047109800,WAC51-60,909721.0
36047110400,WAC51-60,463854.0
36047110600,WAC51-60,396414.0
36047111000,WAC51-60,358757.0
36047111600,WAC51-60,379519.0
36047111800,WAC51-60,463140.0
36047112000,WAC51-60,468100.0
36047112200,WAC51-60,471349.0
36047112400,WAC51-60,503423.0
36047112600,WAC51-60,546961.0
36047112800,WAC51-60,723143.0
36047113000,WAC51-60,674631.0
36047113200,WAC51-60,1276576.0
36047113400,WAC51-60,1286247.0
36047114201,WAC51-60,848321.0
36047114202,WAC51-60,1036341.0
36047114400,WAC51-60,1118793.0
36047114600,WAC51-60,1259921.0
36047115000,WAC51-60,897059.0
36047115200,WAC51-60,1148135.0
36047115600,WAC51-60,628755.0
36047115800,WAC51-60,760513.0
36047116000,WAC51-60,641871.0
36047116200,WAC51-60,668687.0
36047116400,WAC51-60,521315.0
36047116600,WAC51-60,923008.0
36047116800,WAC51-60,848715.0
36047117000,WAC51-60,715317.0
36047117201,WAC51-60,970551.0
36047117202,WAC51-60,805693.0
36047117400,WAC51-60,727757.0
36047117601,WAC51-60,664441.0
36047117602,WAC51-60,618293.0
36047117800,WAC51-60,818254.0
36047118000,WAC51-60,752303.0
36047118201,WAC51-60,667386.0
36047118202,WAC51-60,784173.0
36047118400,WAC51-60,677247.0
36047118600,WAC51-60,690916.0
36047118800,WAC51-60,869936.0
36047119000,WAC51-60,723943.0
36047119200,WAC51-60,691636.0
36047119400,WAC51-60,550155.0
36047119600,WAC51-60,1393377.0
36047119800,WAC51-60,1047603.0
36047120000,WAC51-60,884799.0
36047120200,WAC51-60,1180170.0
36047120800,WAC51-60,621005.0
36047121000,WAC51-60,711558.0
36047121400,WAC51-60,284263.0
36047122000,WAC51-60,238975.0
36047123700,WAC51-60,1179723.0
36047150200,WAC51-60,1285613.0
36047152200,WAC51-60,1226739.0
36047990100,WAC51-60,121936.0
36061000100,WAC51-60,0.0
36061000201,WAC51-60,463470.0
36061000202,WAC51-60,524885.0
36061000500,WAC51-60,0.0
36061000600,WAC51-60,386222.0
36061000700,WAC51-60,429146.0
36061000800,WAC51-60,505302.0
36061000900,WAC51-60,408327.0
36061001001,WAC51-60,491693.0
36061001002,WAC51-60,481347.0
36061001200,WAC51-60,465232.0
36061001300,WAC51-60,426993.0
36061001401,WAC51-60,441000.0
36061001402,WAC51-60,462423.0
36061001501,WAC51-60,402175.0
36061001502,WAC51-60,438491.0
36061001600,WAC51-60,367574.0
36061001800,WAC51-60,356765.0
36061002000,WAC51-60,450820.0
36061002100,WAC51-60,476486.0
36061002201,WAC51-60,427654.0
36061002202,WAC51-60,440701.0
36061002400,WAC51-60,400430.0
36061002500,WAC51-60,461722.0
36061002601,WAC51-60,412220.0
36061002602,WAC51-60,403216.0
36061002700,WAC51-60,470297.0
36061002800,WAC51-60,373536.0
36061002900,WAC51-60,398279.0
36061003001,WAC51-60,415829.0
36061003002,WAC51-60,444529.0
36061003100,WAC51-60,389272.0
36061003200,WAC51-60,424460.0
36061003300,WAC51-60,438098.0
36061003400,WAC51-60,412672.0
36061003601,WAC51-60,408321.0
36061003602,WAC51-60,389677.0
36061003700,WAC51-60,455673.0
36061003800,WAC51-60,419412.0
36061003900,WAC51-60,449033.0
36061004000,WAC51-60,409931.0
36061004100,WAC51-60,394964.0
36061004200,WAC51-60,458812.0
36061004300,WAC51-60,394706.0
36061004400,WAC51-60,401707.0
36061004500,WAC51-60,396331.0
36061004700,WAC51-60,413124.0
36061004800,WAC51-60,444329.0
36061004900,WAC51-60,434476.0
36061005000,WAC51-60,418910.0
36061005200,WAC51-60,445227.0
36061005400,WAC51-60,433260.0
36061005501,WAC51-60,419458.0
36061005502,WAC51-60,410698.0
36061005600,WAC51-60,452024.0
36061005700,WAC51-60,437894.0
36061005800,WAC51-60,437417.0
36061005900,WAC51-60,447816.0
36061006000,WAC51-60,336833.0
36061006100,WAC51-60,475455.0
36061006200,WAC51-60,516560.0
36061006300,WAC51-60,442221.0
36061006400,WAC51-60,400626.0
36061006500,WAC51-60,460441.0
36061006600,WAC51-60,410511.0
36061006700,WAC51-60,462440.0
36061006800,WAC51-60,540732.0
36061006900,WAC51-60,453636.0
36061007000,WAC51-60,404666.0
36061007100,WAC51-60,457164.0
36061007200,WAC51-60,410570.0
36061007300,WAC51-60,468835.0
36061007400,WAC51-60,495776.0
36061007500,WAC51-60,442868.0
36061007600,WAC51-60,442807.0
36061007700,WAC51-60,476195.0
36061007800,WAC51-60,421517.0
36061007900,WAC51-60,409421.0
36061008000,WAC51-60,388175.0
36061008100,WAC51-60,446709.0
36061008200,WAC51-60,479963.0
36061008300,WAC51-60,416325.0
36061008400,WAC51-60,478103.0
36061008601,WAC51-60,411727.0
36061008602,WAC51-60,409818.0
36061008603,WAC51-60,411854.0
36061008700,WAC51-60,454089.0
36061008800,WAC51-60,377313.0
36061008900,WAC51-60,416173.0
36061009000,WAC51-60,415255.0
36061009100,WAC51-60,443245.0
36061009200,WAC51-60,429893.0
36061009300,WAC51-60,442906.0
36061009400,WAC51-60,461558.0
36061009500,WAC51-60,490254.0
36061009600,WAC51-60,457014.0
36061009700,WAC51-60,431604.0
36061009800,WAC51-60,400424.0
36061009900,WAC51-60,448778.0
36061010000,WAC51-60,401327.0
36061010100,WAC51-60,490588.0
36061010200,WAC51-60,410755.0
36061010300,WAC51-60,476782.0
36061010400,WAC51-60,378388.0
36061010601,WAC51-60,450391.0
36061010602,WAC51-60,403203.0
36061010800,WAC51-60,441173.0
36061010900,WAC51-60,489802.0
36061011000,WAC51-60,456587.0
36061011100,WAC51-60,482053.0
36061011201,WAC51-60,425144.0
36061011202,WAC51-60,436335.0
36061011203,WAC51-60,352323.0
36061011300,WAC51-60,458494.0
36061011401,WAC51-60,382643.0
36061011402,WAC51-60,376442.0
36061011500,WAC51-60,430001.0
36061011600,WAC51-60,526659.0
36061011700,WAC51-60,433037.0
36061011800,WAC51-60,461156.0
36061011900,WAC51-60,480784.0
36061012000,WAC51-60,395040.0
36061012100,WAC51-60,428090.0
36061012200,WAC51-60,400561.0
36061012400,WAC51-60,391254.0
36061012500,WAC51-60,461501.0
36061012600,WAC51-60,373206.0
36061012700,WAC51-60,425705.0
36061012800,WAC51-60,420419.0
36061012900,WAC51-60,424563.0
36061013000,WAC51-60,449316.0
36061013100,WAC51-60,455891.0
36061013200,WAC51-60,432562.0
36061013300,WAC51-60,397268.0
36061013400,WAC51-60,401139.0
36061013500,WAC51-60,449147.0
36061013600,WAC51-60,440230.0
36061013700,WAC51-60,476103.0
36061013800,WAC51-60,468613.0
36061013900,WAC51-60,406584.0
36061014000,WAC51-60,352345.0
36061014200,WAC51-60,426639.0
36061014300,WAC51-60,570716.0
36061014401,WAC51-60,392778.0
36061014402,WAC51-60,404310.0
36061014500,WAC51-60,432122.0
36061014601,WAC51-60,380886.0
36061014602,WAC51-60,388591.0
36061014700,WAC51-60,430436.0
36061014801,WAC51-60,322248.0
36061014802,WAC51-60,334241.0
36061014900,WAC51-60,461779.0
36061015001,WAC51-60,343868.0
36061015002,WAC51-60,390333.0
36061015100,WAC51-60,424320.0
36061015200,WAC51-60,535986.0
36061015300,WAC51-60,433984.0
36061015400,WAC51-60,453018.0
36061015500,WAC51-60,409698.0
36061015601,WAC51-60,410367.0
36061015602,WAC51-60,395578.0
36061015700,WAC51-60,409763.0
36061015801,WAC51-60,390140.0
36061015802,WAC51-60,382988.0
36061015900,WAC51-60,415760.0
36061016001,WAC51-60,428619.0
36061016002,WAC51-60,387153.0
36061016100,WAC51-60,402317.0
36061016200,WAC51-60,729505.0
36061016300,WAC51-60,373435.0
36061016400,WAC51-60,519593.0
36061016500,WAC51-60,380007.0
36061016600,WAC51-60,451530.0
36061016700,WAC51-60,440528.0
36061016800,WAC51-60,486005.0
36061016900,WAC51-60,353957.0
